movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
318,22611,3.0,939908650,0,1994,Crime,Drama,"",13826,4.45,0.72,912,50,904,922,913,12,1964,23.54,4.33,0.78,Drama,Mystery,Romance,Thriller,Adventure
32,24039,5.0,1019684122,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,29,589,930,247,593,31,1979,19.03,4.10,1.04,Thriller,Drama,Crime,Action,Adventure
32,24749,4.0,1114244111,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,223,47,593,1,293,20,1990,13.22,3.75,0.87,Drama,Crime,Comedy,Thriller,Mystery
327,18453,3.5,1328980345,1,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,524,441,193,"","",3,1993,1.15,4.00,0.00,Drama,Comedy,"","",""
329,25237,4.5,1357431289,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,34,597,367,736,595,54,1993,2.85,3.43,0.95,Comedy,Thriller,Drama,Adventure,Action
329,27166,2.5,1275660885,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,316,588,778,357,280,43,1993,3.13,3.78,0.78,Thriller,Drama,Comedy,Action,Adventure
332,7048,4.0,840623690,1,1995,Horror,Sci-Fi,"",474,2.71,1.04,188,366,782,849,86,100,1992,8.41,3.56,0.94,Drama,Thriller,Crime,Action,Comedy
337,6200,5.0,846333302,1,1993,Drama,"","",3889,3.76,0.86,508,186,736,236,141,66,1993,1.38,3.91,0.97,Drama,Thriller,Romance,Comedy,Action
348,22001,5.0,831795576,1,1994,Comedy,"","",1744,3.72,0.89,237,16,48,62,25,38,1994,1.46,4.05,0.93,Drama,Comedy,Romance,Adventure,Thriller
348,7321,4.0,945316301,1,1994,Comedy,"","",1744,3.72,0.89,921,778,678,954,953,86,1983,18.80,3.59,1.34,Drama,Thriller,Action,Comedy,Crime
350,5742,3.0,844259766,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,32,50,586,500,589,46,1993,1.70,3.37,0.80,Thriller,Drama,Crime,Action,Adventure
355,8225,3.0,832350150,0,1994,Children,Comedy,Fantasy,2137,2.43,0.97,14,509,364,457,593,37,1993,1.45,3.38,0.72,Drama,Thriller,Crime,Comedy,Children
356,3340,3.0,837419599,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,288,300,110,47,10,20,1993,1.78,3.70,0.80,Thriller,Crime,Drama,Action,Comedy
356,7782,5.0,1223820806,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,527,393,"","","",2,1993,0.71,4.25,1.06,Action,Adventure,Fantasy,Drama,War
364,13070,4.0,1285002664,1,1994,Adventure,Animation,Children,8464,3.78,0.93,608,588,380,589,592,22,1991,7.61,3.43,0.42,Adventure,Drama,Action,Crime,Thriller
364,19945,3.0,1282947203,0,1994,Adventure,Animation,Children,8464,3.78,0.93,260,593,356,296,588,14,1992,4.75,3.04,0.99,Comedy,Sci-Fi,Children,Adventure,Crime
364,27782,3.0,851343095,0,1994,Adventure,Animation,Children,8464,3.78,0.93,593,296,216,39,231,32,1995,1.14,3.69,0.82,Thriller,Comedy,Action,Adventure,Crime
367,3892,2.0,1216667946,0,1994,Action,Comedy,Crime,7577,3.16,1.00,296,"","","","",2,1993,0.71,3.50,0.71,Comedy,Crime,Drama,Thriller,""
370,15781,4.0,1008340691,1,1994,Action,Comedy,"",3087,2.96,1.05,804,520,231,344,788,61,1991,10.48,3.61,0.99,Comedy,Drama,Romance,Children,Fantasy
371,2098,3.0,848956004,0,1994,Comedy,Drama,"",930,3.24,0.75,491,494,362,145,276,100,1993,7.92,3.71,0.81,Action,Drama,Thriller,Adventure,Crime
374,7321,1.0,998974442,0,1994,Children,Comedy,"",1129,2.39,1.03,318,293,914,949,204,100,1990,12.29,2.63,1.36,Drama,Comedy,Action,Adventure,Thriller
377,22193,2.5,1191304796,0,1994,Action,Romance,Thriller,9053,3.49,0.94,32,588,527,1,590,32,1984,15.93,3.64,0.91,Drama,Comedy,Thriller,Crime,Adventure
379,7321,3.0,998974846,0,1994,Action,Sci-Fi,Thriller,1165,2.74,1.00,318,293,914,949,204,100,1990,12.28,2.52,1.34,Drama,Comedy,Action,Thriller,Adventure
39,10280,4.0,968717847,1,1995,Comedy,Romance,"",5741,3.42,0.98,858,24,6,429,678,100,1991,11.33,3.29,1.09,Thriller,Drama,Action,Comedy,Crime
418,1901,4.0,839766879,1,1993,Drama,"","",154,2.47,1.09,457,593,590,296,"",16,1993,1.78,3.25,0.68,Thriller,Crime,Drama,Comedy,Adventure
420,27166,2.5,1290354813,0,1994,Action,Comedy,Crime,3164,2.74,0.98,594,920,904,350,852,100,1991,11.59,3.21,0.73,Drama,Thriller,Comedy,Action,Romance
420,8674,3.5,1095704172,1,1994,Action,Comedy,Crime,3164,2.74,0.98,337,778,551,368,293,65,1990,10.97,3.54,0.82,Comedy,Adventure,Drama,Thriller,Crime
420,9729,3.0,832458940,0,1994,Action,Comedy,Crime,3164,2.74,0.98,266,47,34,317,110,29,1993,1.33,3.69,1.26,Drama,Action,Adventure,Thriller,Comedy
422,5742,3.0,844260830,0,1994,Thriller,"","",327,3.28,0.77,100,637,494,5,348,100,1993,5.89,3.10,0.61,Thriller,Drama,Action,Comedy,Adventure
434,16772,4.0,837442804,1,1993,Action,Adventure,Thriller,5380,3.06,0.92,161,593,457,292,318,15,1993,2.03,4.40,0.91,Drama,Thriller,Adventure,Action,Crime
454,25075,4.0,1129056103,1,1993,Drama,Thriller,"",5500,3.51,0.81,10,648,165,318,172,9,1994,0.83,3.56,0.73,Action,Thriller,Crime,Adventure,Sci-Fi
457,2098,5.0,848954941,1,1993,Thriller,"","",10736,3.97,0.78,380,590,150,592,"",7,1993,2.45,3.29,1.11,Adventure,Action,Thriller,Drama,Crime
47,10280,4.0,944978172,1,1995,Mystery,Thriller,"",9335,4.06,0.87,165,36,585,216,150,45,1991,7.35,3.44,1.13,Comedy,Thriller,Drama,Action,Crime
47,19612,4.0,1199740113,1,1995,Mystery,Thriller,"",9335,4.06,0.87,165,377,380,1,589,19,1994,1.73,4.32,0.56,Action,Thriller,Comedy,Sci-Fi,Adventure
471,12802,4.0,1106771424,1,1994,Comedy,"","",2463,3.66,0.94,539,785,141,361,372,100,1993,6.42,3.25,0.63,Drama,Thriller,Comedy,Action,Romance
477,8095,4.0,839360375,1,1993,Drama,Musical,"",982,3.54,0.85,305,413,218,230,203,57,1994,1.17,3.98,0.95,Drama,Comedy,Thriller,Crime,Romance
480,16772,4.0,837442923,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,225,454,364,356,300,27,1993,1.65,4.37,1.04,Drama,Thriller,Adventure,Action,Crime
480,9288,4.0,876585324,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,948,364,475,858,40,1981,19.57,3.70,1.07,Drama,Crime,Comedy,Thriller,Romance
494,27782,3.0,851342665,0,1996,Action,Adventure,Thriller,2592,3.37,0.92,32,648,736,"","",8,1995,0.52,3.38,0.52,Thriller,Action,Adventure,Mystery,Romance
520,10280,3.0,944977212,0,1993,Comedy,"","",3147,3.04,1.05,551,507,474,466,440,28,1990,8.98,3.50,1.19,Comedy,Action,Thriller,Drama,Adventure
527,3340,5.0,837672343,1,1993,Drama,War,"",11017,4.30,0.83,52,176,25,596,594,57,1991,10.37,4.04,0.76,Drama,Comedy,Thriller,Crime,Romance
543,18446,2.5,1150044206,0,1993,Comedy,Romance,Thriller,2681,3.21,1.00,"","","","","",2,1993,0.00,2.00,1.41,"","","","",""
551,25237,4.0,1357431595,1,1993,Animation,Children,Fantasy,4460,3.71,0.97,36,778,919,223,253,71,1993,7.00,3.41,0.92,Comedy,Drama,Adventure,Thriller,Action
58,14486,3.0,837145701,0,1994,Comedy,Drama,Romance,2498,3.95,0.99,594,552,648,368,22,65,1993,7.20,3.28,1.02,Drama,Thriller,Action,Adventure,Romance
587,18066,4.0,1213312680,1,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,47,597,595,780,377,20,1994,1.67,3.90,0.93,Adventure,Thriller,Children,Comedy,Action
588,22459,3.5,1097902114,1,1992,Adventure,Animation,Children,8980,3.67,0.92,318,198,480,32,541,13,1986,13.49,4.38,0.77,Thriller,Sci-Fi,Mystery,Action,Crime
588,24749,3.5,1120119215,1,1992,Adventure,Animation,Children,8980,3.67,0.92,590,592,296,446,306,45,1989,14.04,3.73,0.88,Drama,Thriller,Comedy,Crime,Romance
590,11044,2.0,830527342,0,1990,Adventure,Drama,Western,9497,3.72,0.97,150,380,296,"","",4,1993,2.71,4.00,0.82,Comedy,Drama,Thriller,Adventure,Crime
592,9729,4.0,832458688,1,1989,Action,Crime,Thriller,10028,3.40,0.84,380,"","","","",2,1994,0.00,3.50,2.12,Action,Adventure,Comedy,Romance,Thriller
594,10280,3.0,961888745,0,1937,Animation,Children,Drama,3902,3.61,0.97,6,429,678,41,434,100,1991,10.20,3.40,1.09,Thriller,Comedy,Drama,Action,Crime
595,10613,3.0,1009569537,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,599,238,608,111,920,7,1975,21.56,4.00,0.82,Drama,Crime,Thriller,Adventure,Romance
6,28303,3.0,845034894,0,1995,Action,Crime,Thriller,5245,3.84,0.86,2,736,11,"","",9,1995,0.50,3.11,0.78,Romance,Adventure,Comedy,Drama,Action
608,28413,4.0,846315168,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,151,282,357,527,50,21,1993,1.63,3.81,0.68,Drama,Comedy,Romance,Thriller,War
648,29533,3.0,852901925,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,"","","","","",3,1995,0.58,3.00,0.00,"","","","",""
653,17397,3.0,1100229207,0,1996,Action,Adventure,Fantasy,3148,3.22,0.97,368,"","","","",3,1994,1.00,2.50,1.32,Adventure,Comedy,Western,"",""
673,22586,2.0,852380525,0,1996,Adventure,Animation,Children,2192,2.67,1.11,839,663,743,25,780,21,1995,0.40,2.81,1.08,Action,Thriller,Comedy,Adventure,Sci-Fi
678,7321,5.0,945237062,1,1993,Drama,Thriller,"",620,4.10,0.86,954,953,45,994,908,78,1983,18.88,3.62,1.38,Drama,Thriller,Action,Comedy,Crime
688,5742,2.0,844260368,0,1995,Action,Adventure,Comedy,654,2.67,1.08,494,5,348,733,31,100,1993,5.85,3.23,0.74,Thriller,Drama,Action,Adventure,Comedy
69,27782,3.0,851343487,0,1995,Comedy,"","",917,3.56,1.03,367,175,88,19,344,56,1994,1.43,3.50,0.79,Comedy,Action,Thriller,Crime,Adventure
704,2098,3.0,848957141,0,1996,Action,Adventure,"",406,2.84,1.07,64,748,71,76,188,100,1993,7.96,3.39,0.74,Thriller,Action,Drama,Crime,Comedy
708,14866,2.5,1090468507,0,1996,Comedy,Romance,"",3337,3.39,0.91,648,165,780,552,848,100,1992,8.73,3.29,0.64,Thriller,Drama,Crime,Action,Comedy
719,29533,4.0,852902185,1,1996,Comedy,"","",1683,2.94,0.96,802,628,788,494,6,25,1995,0.44,3.36,0.57,Thriller,Action,Adventure,Sci-Fi,Comedy
724,2098,3.0,848956920,0,1996,Drama,Fantasy,Horror,1894,3.03,0.99,188,628,135,464,516,100,1993,7.94,3.51,0.76,Action,Thriller,Drama,Crime,Adventure
733,6025,3.0,851524891,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,25,62,1,"","",10,1995,0.53,3.30,0.48,Drama,Adventure,Animation,Children,Comedy
750,1749,4.0,974708265,1,1964,Comedy,War,"",5151,4.24,0.88,924,541,111,912,"",7,1978,19.34,4.00,1.00,Drama,Thriller,Sci-Fi,Romance,Crime
778,15781,5.0,1031058391,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,608,527,50,912,296,100,1993,5.76,3.52,0.92,Comedy,Drama,Romance,Thriller,Adventure
780,28303,4.0,845034894,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,2,736,11,"","",11,1995,0.47,3.09,0.70,Romance,Adventure,Comedy,Drama,Action
780,6200,4.0,846333377,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,151,337,508,186,736,70,1993,1.35,3.91,0.97,Drama,Thriller,Romance,Action,Comedy
780,8095,3.0,839360479,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,477,305,413,218,230,58,1994,1.17,3.98,0.95,Drama,Comedy,Thriller,Crime,Romance
801,10280,2.0,961889041,0,1996,Children,Comedy,"",390,2.93,1.06,6,429,678,41,434,100,1991,11.58,3.38,1.10,Thriller,Comedy,Action,Drama,Crime
802,12802,3.0,1107986891,0,1996,Drama,Romance,"",2710,3.46,0.97,3,7,594,919,586,100,1991,10.01,3.35,0.58,Drama,Comedy,Romance,Thriller,Crime
81,12802,3.0,1109001005,0,1995,Crime,Drama,Romance,688,3.28,1.02,954,743,535,237,899,100,1990,12.85,3.23,0.58,Comedy,Romance,Drama,Crime,Thriller
832,23646,3.0,1263909530,0,1996,Crime,Thriller,"",3052,3.44,0.92,920,353,266,778,223,80,1990,12.98,3.23,0.66,Drama,Thriller,Action,Crime,Comedy
836,7925,4.0,1185774395,1,1996,Action,Adventure,Thriller,1049,2.93,0.98,381,227,207,170,719,6,1995,0.89,3.67,0.68,Action,Thriller,Drama,Romance,Comedy
852,6025,4.0,851525137,1,1996,Comedy,Drama,Romance,2262,3.20,0.92,832,805,14,608,36,19,1995,0.61,3.58,0.69,Drama,Crime,Thriller,Comedy,Adventure
908,27166,3.0,1290354891,0,1959,Action,Adventure,Mystery,3429,4.23,0.74,594,920,904,350,852,100,1990,12.58,3.17,0.74,Drama,Thriller,Comedy,Action,Romance
1,16533,5.0,1302813545,1,1995,Adventure,Animation,Children,10759,3.91,0.89,47,223,586,588,380,21,1992,6.01,4.86,0.28,Thriller,Adventure,Action,Comedy,Fantasy
11,29499,4.0,970000872,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,493,52,39,306,497,100,1980,20.08,3.90,1.17,Drama,Romance,Thriller,Comedy,Crime
11,359,4.0,1067185323,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,541,417,428,293,50,35,1985,18.18,4.17,1.08,Drama,Action,Thriller,Adventure,Comedy
110,25348,4.0,834001106,1,1995,Action,Drama,War,11637,4.04,0.97,318,"","","","",9,1993,2.17,2.89,0.78,Crime,Drama,"","",""
112,5030,3.0,879419042,0,1995,Action,Adventure,Comedy,2577,3.41,0.95,766,123,97,29,608,14,1992,7.66,3.29,1.20,Drama,Crime,Romance,Mystery,Comedy
125,19599,3.0,970348705,0,1996,Comedy,"","",788,3.71,0.93,265,150,337,457,110,39,1993,3.14,4.03,1.22,Drama,Crime,Thriller,Comedy,Romance
141,17794,3.0,1002291749,0,1996,Comedy,"","",4859,3.52,0.96,364,34,480,593,356,8,1993,1.55,3.75,1.04,Drama,Thriller,Adventure,Children,Comedy
147,25825,4.0,1013508990,1,1995,Drama,"","",921,3.57,0.95,627,535,50,308,648,12,1991,8.78,4.42,1.00,Thriller,Drama,Comedy,Crime,Mystery
161,25080,4.0,832051344,1,1995,Drama,Thriller,War,5113,3.74,0.80,708,440,590,364,736,25,1995,1.26,3.84,1.07,Drama,Romance,Adventure,Comedy,Action
176,5030,5.0,880848500,1,1995,Comedy,"","",505,3.89,0.85,233,34,904,184,187,100,1981,20.02,3.25,1.27,Drama,Comedy,Romance,Thriller,Crime
180,25825,4.0,1013509063,1,1995,Comedy,Romance,"",1809,3.57,0.98,147,627,535,50,308,13,1991,8.46,4.38,0.96,Drama,Thriller,Comedy,Crime,Mystery
185,25080,2.0,832051828,0,1995,Action,Crime,Thriller,5344,3.11,0.96,279,552,168,151,362,39,1994,1.20,3.79,1.00,Drama,Romance,Action,Adventure,Comedy
207,10641,4.0,996524196,1,1995,Drama,Romance,"",1210,3.42,1.06,13,542,616,552,344,66,1991,9.66,3.42,1.01,Drama,Action,Adventure,Comedy,Thriller
215,11867,5.0,1393750008,1,1995,Drama,Romance,"",1169,3.80,0.96,539,48,617,953,750,16,1982,18.79,3.91,0.69,Drama,Comedy,Romance,Adventure,Animation
223,2552,3.0,1267583139,0,1994,Comedy,"","",5102,3.86,0.97,110,356,296,362,720,8,1994,0.76,3.56,1.27,Comedy,Drama,Adventure,Romance,War
223,27531,3.5,1118254816,1,1994,Comedy,"","",5102,3.86,0.97,25,21,10,364,50,76,1991,9.14,2.72,0.64,Thriller,Drama,Crime,Comedy,Action
228,7131,3.0,833479416,0,1995,Comedy,"","",132,2.81,1.06,354,528,448,293,590,100,1992,8.47,3.27,0.75,Drama,Comedy,Thriller,Crime,Children
231,12344,4.0,838649018,1,1994,Adventure,Comedy,"",7051,2.93,1.21,165,588,349,380,150,11,1993,2.14,3.82,0.98,Thriller,Crime,Action,Comedy,Drama
249,12537,4.5,1091393146,1,1994,Drama,Romance,"",1090,3.71,0.90,60,44,172,2,919,71,1990,12.54,3.46,1.14,Drama,Action,Thriller,Adventure,Comedy
25,5196,5.0,850969560,1,1995,Drama,Romance,"",4684,3.69,1.04,62,1,780,32,648,21,1995,0.58,4.05,0.86,Adventure,Thriller,Action,Comedy,Children
253,1568,3.0,1165447900,0,1994,Drama,Horror,"",6010,3.50,0.94,922,594,330,919,905,92,1982,19.28,3.29,0.58,Drama,Comedy,Thriller,Romance,Crime
260,4617,4.0,998782246,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,541,780,110,920,750,17,1986,15.56,3.94,0.90,Thriller,Drama,Action,War,Sci-Fi
271,10641,2.0,996520665,0,1995,Drama,"","",275,3.23,0.95,508,480,16,553,34,19,1987,16.36,3.68,1.00,Drama,Action,Thriller,Crime,Adventure
272,13405,3.0,832863359,0,1994,Comedy,Drama,"",1708,3.76,0.88,36,246,364,555,293,33,1994,1.30,3.67,0.92,Thriller,Crime,Drama,Adventure,Comedy
272,29499,2.0,969997941,0,1994,Comedy,Drama,"",1708,3.76,0.88,920,904,296,1,750,100,1982,19.53,3.76,1.11,Drama,Thriller,Comedy,Action,Romance
292,8816,4.0,962853462,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,10,165,349,733,457,41,1992,8.27,3.68,0.61,Comedy,Thriller,Romance,Action,Adventure
3,11383,4.0,858412251,1,1995,Comedy,Romance,"",2769,3.15,0.99,62,95,780,736,"",6,1995,0.52,4.00,0.89,Action,Adventure,Thriller,Romance,Sci-Fi
300,10850,5.0,832000297,1,1994,Drama,"","",4445,3.68,0.82,161,339,1,318,316,20,1993,1.76,3.80,0.83,Drama,Adventure,Thriller,Comedy,Crime
316,15029,4.5,1086930680,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,377,380,733,858,474,16,1987,15.15,3.47,1.15,Action,Thriller,Drama,Adventure,Comedy
32,11746,5.0,1069723485,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,29,50,216,551,608,11,1989,11.67,3.55,1.25,Comedy,Crime,Drama,Thriller,Fantasy
32,24657,3.0,864396454,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,"","","","","",4,1996,0.00,3.00,0.00,"","","","",""
322,19599,3.0,970348705,0,1995,Comedy,Drama,"",652,3.72,0.90,265,150,337,457,110,41,1993,3.10,3.98,1.21,Drama,Crime,Thriller,Comedy,Romance
329,7570,4.0,955143874,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,589,802,"","","",3,1985,14.93,3.67,1.53,Drama,Romance,Action,Sci-Fi,""
331,23687,2.0,833644599,0,1994,Drama,"","",123,3.29,0.93,154,680,50,25,162,23,1991,8.20,2.48,1.56,Drama,Romance,Mystery,Thriller,Documentary
331,29428,4.0,938662302,1,1994,Drama,"","",123,3.29,0.93,781,46,95,421,370,63,1993,5.93,3.94,0.78,Drama,Comedy,Crime,Romance,Thriller
339,24147,3.0,836695908,0,1995,Comedy,Romance,"",5030,3.52,0.92,593,292,165,296,150,12,1993,1.83,3.50,0.67,Thriller,Drama,Crime,Action,Adventure
34,10443,5.0,1276646828,1,1995,Children,Drama,"",7042,3.63,1.11,267,637,709,616,596,85,1987,16.35,3.09,1.51,Drama,Thriller,Adventure,Action,Comedy
34,10621,4.0,995571834,1,1995,Children,Drama,"",7042,3.63,1.11,25,920,919,608,296,20,1982,22.38,3.95,1.00,Drama,Crime,Thriller,Children,War
34,23338,2.0,1111547941,0,1995,Children,Drama,"",7042,3.63,1.11,165,380,589,592,356,37,1991,10.57,2.97,1.06,Thriller,Action,Drama,Crime,Comedy
34,24694,1.5,1201091590,0,1995,Children,Drama,"",7042,3.63,1.11,364,589,110,288,253,24,1991,8.87,3.44,0.88,Thriller,Drama,Comedy,Crime,Action
34,9118,3.5,1262290923,1,1995,Children,Drama,"",7042,3.63,1.11,260,368,508,2,924,42,1992,5.01,3.45,0.97,Thriller,Action,Adventure,Drama,Crime
344,24147,3.0,836695827,0,1994,Comedy,"","",8273,2.98,1.11,296,150,"","","",4,1993,2.71,3.50,0.58,Drama,Adventure,IMAX,Comedy,Crime
349,5624,4.0,965274405,1,1994,Action,Crime,Drama,6309,3.64,0.81,457,589,110,"","",4,1993,2.22,4.50,1.00,Action,Drama,War,Sci-Fi,Thriller
355,25080,2.0,832052535,0,1994,Children,Comedy,Fantasy,2137,2.43,0.97,664,276,342,299,224,76,1994,1.24,3.51,0.95,Drama,Romance,Comedy,Action,Adventure
356,8417,4.0,1404544510,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,778,551,101,50,858,8,1992,8.14,4.06,0.62,Drama,Crime,Comedy,Thriller,Mystery
357,27899,4.0,945454957,1,1994,Comedy,Romance,"",6126,3.63,0.94,539,431,151,25,353,50,1993,4.46,3.66,1.04,Drama,Comedy,Crime,Romance,Thriller
364,4431,3.5,1181185489,1,1994,Adventure,Animation,Children,8464,3.78,0.93,356,590,920,922,527,22,1983,19.57,3.68,1.18,Drama,Comedy,War,Romance,Thriller
382,27531,2.0,1118507857,0,1994,Drama,Horror,Romance,1198,3.01,0.87,441,180,931,968,741,100,1990,13.50,2.44,0.75,Thriller,Romance,Drama,Mystery,Sci-Fi
39,13773,5.0,945191339,1,1995,Comedy,Romance,"",5741,3.42,0.98,25,265,359,902,920,27,1983,20.29,4.00,0.88,Drama,Comedy,Romance,Animation,Children
39,24694,0.5,1201091807,0,1995,Comedy,Romance,"",5741,3.42,0.98,364,589,110,288,253,27,1991,8.41,3.30,0.93,Thriller,Drama,Comedy,Crime,Action
420,26492,3.5,1091592506,1,1994,Action,Comedy,Crime,3164,2.74,0.98,442,364,494,736,785,12,1992,5.28,4.17,0.91,Adventure,Action,Drama,Comedy,Animation
420,3309,3.0,842393693,0,1994,Action,Comedy,Crime,3164,2.74,0.98,317,500,586,364,34,32,1993,1.40,3.16,1.35,Drama,Adventure,Action,Comedy,Thriller
432,2258,3.0,854469199,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,858,153,924,550,165,82,1992,5.34,3.40,1.00,Action,Adventure,Comedy,Sci-Fi,Drama
435,21067,3.0,992405510,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,587,915,593,910,"",8,1984,17.39,3.62,1.41,Comedy,Crime,Thriller,Romance,Horror
440,18299,3.0,958921051,0,1993,Comedy,Romance,"",4180,3.60,0.81,272,529,34,300,994,96,1982,19.06,3.34,0.96,Drama,Comedy,Romance,Adventure,Crime
457,5384,4.0,1032717286,1,1993,Thriller,"","",10736,3.97,0.78,535,373,246,16,25,23,1992,7.76,4.22,1.09,Drama,Crime,Comedy,Thriller,Mystery
461,4295,4.0,989080274,1,1994,Drama,Romance,"",192,3.42,1.04,249,440,613,356,151,100,1983,20.18,3.55,1.17,Comedy,Romance,Drama,Children,Musical
464,2258,2.0,854468664,0,1993,Action,Adventure,Crime,696,2.92,0.96,550,165,541,208,520,72,1992,4.19,3.42,1.00,Action,Adventure,Comedy,Sci-Fi,Thriller
47,18250,5.0,1208708418,1,1995,Mystery,Thriller,"",9335,4.06,0.87,32,293,858,50,720,7,1991,8.62,3.43,1.30,Crime,Thriller,Mystery,Drama,Adventure
47,3309,1.0,842393587,0,1995,Mystery,Thriller,"",9335,4.06,0.87,34,110,10,318,457,21,1993,1.40,3.43,1.08,Drama,Adventure,Action,Thriller,Crime
47,8642,4.5,1169097024,1,1995,Mystery,Thriller,"",9335,4.06,0.87,380,110,318,"","",5,1994,0.89,3.50,1.37,Drama,Action,Crime,War,Adventure
474,29499,5.0,970000376,1,1993,Action,Thriller,"",4106,3.72,0.75,960,665,431,322,281,100,1980,20.07,3.90,1.20,Drama,Thriller,Romance,Comedy,Crime
480,29131,3.0,1232186165,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,296,145,"","","",5,1993,1.52,2.70,1.15,Comedy,Crime,Drama,Thriller,Action
482,17044,3.0,938522139,0,1994,Crime,Drama,Thriller,584,3.43,0.99,319,288,247,293,320,57,1991,9.40,3.79,0.98,Drama,Comedy,Thriller,Crime,Romance
490,7131,3.0,833478372,0,1993,Thriller,"","",704,3.35,0.83,596,263,535,428,348,100,1992,8.21,3.38,0.76,Drama,Comedy,Thriller,Romance,Crime
494,8868,4.0,843318295,1,1996,Action,Adventure,Thriller,2592,3.37,0.92,531,468,237,515,224,38,1993,1.36,3.55,0.92,Drama,Romance,Comedy,Adventure,Action
50,7638,4.5,1241173819,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,318,527,296,"","",3,1993,0.58,4.00,0.50,Drama,Crime,Comedy,Thriller,War
524,10869,3.5,1111169124,1,1993,Drama,"","",1697,3.54,0.95,249,778,1,380,457,13,1994,1.25,3.42,1.35,Comedy,Romance,Thriller,Adventure,Drama
527,10681,5.0,951950967,1,1993,Drama,War,"",11017,4.30,0.83,296,608,318,216,252,39,1993,7.86,4.41,0.75,Comedy,Drama,Romance,Crime,Thriller
529,8730,3.0,979000100,0,1993,Drama,"","",2358,3.83,0.82,161,265,597,508,608,12,1993,1.95,4.25,0.62,Drama,Comedy,Romance,Thriller,War
539,14315,1.5,1204254771,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,150,356,296,912,923,33,1988,14.12,3.12,1.26,Drama,Comedy,Crime,Thriller,Sci-Fi
539,359,4.0,1087076774,1,1993,Comedy,Drama,Romance,6177,3.50,0.97,356,590,150,588,736,100,1989,13.30,3.85,0.88,Drama,Action,Thriller,Comedy,Romance
541,4759,5.0,1217882551,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,527,260,858,296,50,10,1990,8.63,3.95,1.12,Crime,Drama,Action,Comedy,War
543,10443,1.0,1276561241,0,1993,Comedy,Romance,Thriller,2681,3.21,1.00,377,457,350,161,454,31,1989,14.00,3.32,1.71,Drama,Thriller,Action,Adventure,War
544,3125,3.0,841165571,0,1993,Action,Crime,"",482,2.94,0.85,538,490,162,164,535,100,1993,2.07,3.56,0.81,Drama,Comedy,Romance,Action,Thriller
546,7131,1.0,833479741,0,1993,Action,Adventure,Children,1275,2.03,1.07,354,528,448,293,590,100,1992,8.48,3.25,0.76,Drama,Comedy,Thriller,Crime,Children
549,29428,4.0,938658790,1,1993,Drama,Musical,"",324,3.94,0.98,428,272,32,162,509,30,1991,8.40,4.33,0.61,Drama,Comedy,Crime,Romance,Thriller
551,4431,5.0,1181186891,1,1993,Animation,Children,Fantasy,4460,3.71,0.97,97,260,800,593,969,31,1982,19.55,3.81,1.07,Drama,Comedy,Thriller,Crime,Adventure
552,20135,3.5,1171993347,1,1993,Action,Adventure,Comedy,2769,3.22,0.92,520,368,539,377,837,46,1989,14.29,3.24,0.79,Thriller,Action,Drama,Comedy,Adventure
